prod_cProd,prod_cEAN,prod_xProd,prod_NCM,prod_CEST,prod_indEscala,prod_CFOP,prod_uCom,prod_qCom,prod_vUnCom,prod_vProd,prod_cEANTrib,prod_uTrib,prod_qTrib,prod_vUnTrib,prod_indTot,prod_vDesc,prod_vFrete,prod_vOutro,prod_NumItem,ICMS_orig,ICMS_CST,ICMS_modBC,ICMS_vBC,ICMS_pICMS,ICMS_vICMS,ICMS_vICMSDeson,ICMS_vFCP,ICMS_pRedBC,ICMS_vBCSTRet,ICMS_pST,ICMS_vICMSSubstituto,PIS_CST,PIS_vBC,PIS_pPIS,PIS_vPIS,COFINS_CST,COFINS_vBC,COFINS_pCOFINS,COFINS_vCOFINS,prod_cBenef,CNPJ,xNome,emit_UF,IE,emit_cMun,xFant,enderEmit,emit_xMun,CRT,uf_dest,chNFe,cUF,cNF,natOp,mod,serie,nNF,dhEmi,tpNF,idDest,cMunFG,cDV,tpAmb,finNFe,indFinal,indPres,procEmi,verProc,vBC,vICMS,vICMSDeson,vFCP,vBCST,vST,vFCPST,vFCPSTRet,vProd,vFrete,vSeg,vDesc,vII,vIPI,vIPIDevol,vPIS,vCOFINS,vOutro,vNF
2625,8000000026255,GENGIBRE,09101100,,,1102,KG,10.0,KG,30.0,,,,,,5.7,0,0,005,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,0.5,50,30.0,7.6,2.28,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000453311594083054,0,1,00,55,1,45331,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"313,00","0,00","0,00","59,47",,,,"0,50","2,28","0,00","253,53"
2869,,PIMENTAO MISTO,07096000,,,1102,KG,2.0,KG,14.0,,,,,,2.66,0,0,006,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000453311594083054,0,1,00,55,1,45331,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"313,00","0,00","0,00","59,47",,,,"0,50","2,28","0,00","253,53"
8953,8000000089533,PEPINO JAPONES,07070000,,,1102,UN,6.0,UN,18.0,,,,,,3.42,0,0,007,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000453311594083054,0,1,00,55,1,45331,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"313,00","0,00","0,00","59,47",,,,"0,50","2,28","0,00","253,53"
2867,,COUVE-FLOR,07041000,,,1102,UN,8.0,UN,48.0,,,,,,9.12,0,0,008,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000453311594083054,0,1,00,55,1,45331,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"313,00","0,00","0,00","59,47",,,,"0,50","2,28","0,00","253,53"
2866,8000000028662,BROCOLIS,07041000,,,1102,UN,8.0,UN,48.0,,,,,,9.12,0,0,009,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000453311594083054,0,1,00,55,1,45331,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"313,00","0,00","0,00","59,47",,,,"0,50","2,28","0,00","253,53"
26494,8000000264947,REPOLHO ROXO,07031019,,,1102,UN,5.0,UN,25.0,,,,,,4.75,0,0,010,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240725370052000180550010000453311594083054,0,1,00,55,1,45331,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"313,00","0,00","0,00","59,47",,,,"0,50","2,28","0,00","253,53"
29406,7899915034919,BOB.PICOTADA SD FUNDO TIPO B DIV.MED.,84143011,2806100,,1102,UN,22.31,UN,370.35,,,,,,0.0,0,0,001,,400,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,50,0.0,1.65,6.11,50,370.35,7.6,28.15,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240704457938000196550010000160931000070554,0,1,00,55,1,16093,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"370,35","0,00","0,00","0,00",,,,,,"0,00","370,35"
2455,8000000024558,PIMENTAO VERDE,07031019,,,1102,KG25,1.0,KG25,35.0,,,,,,6.65,0,0,001,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240707173736000100550010000584601602178602,0,1,00,55,1,58460,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"187,00","0,00","0,00","35,53",,,,,,"0,00","151,47"
2455,8000000024558,CENOURA,07031019,,,1102,KG25,2.0,KG25,68.0,,,,,,12.92,0,0,002,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240707173736000100550010000584601602178602,0,1,00,55,1,58460,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"187,00","0,00","0,00","35,53",,,,,,"0,00","151,47"
2455,8000000024558,REPOLHO VERDE,07031019,,,1102,KG25,2.0,KG25,48.0,,,,,,9.12,0,0,003,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240707173736000100550010000584601602178602,0,1,00,55,1,58460,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"187,00","0,00","0,00","35,53",,,,,,"0,00","151,47"
2437,,CHUCHU,07099990,,,1102,KG,2.0,KG,36.0,,,,,,6.84,0,0,004,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240707173736000100550010000584601602178602,0,1,00,55,1,58460,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"187,00","0,00","0,00","35,53",,,,,,"0,00","151,47"
2435,8000000024350,MACA NAC FUJI FRUTISERRA CATI T165,08081000,,,1102,KG18,3.0,KG18,510.0,,,,,,0.0,0,0,001,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001583550010001695851862739373,0,1,00,55,1,169585,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"1059,00","0,00","0,00","0,00",,,,,,"0,00","1059,00"
2420,8000000024206,MORANGO DF 4X1,08101000,,,1102,UN4,3.0,UN4,84.0,,,,,,0.0,0,0,002,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001583550010001695851862739373,0,1,00,55,1,169585,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"1059,00","0,00","0,00","0,00",,,,,,"0,00","1059,00"
5848,8000000058485,MELAO AMARELO GAIA T12 13KG,08071900,,,1102,KG13,1.0,KG13,70.0,,,,,,0.0,0,0,003,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001583550010001695851862739373,0,1,00,55,1,169585,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"1059,00","0,00","0,00","0,00",,,,,,"0,00","1059,00"
17747,8000000177476,UVA NAC BENITAKA DIRECT 10X500G 5KG,08061000,,,1102,BJ10,1.0,BJ10,65.0,,,,,,0.0,0,0,004,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001583550010001695851862739373,0,1,00,55,1,169585,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"1059,00","0,00","0,00","0,00",,,,,,"0,00","1059,00"
2426,7890217661032,UVA NAC ROSADA 10X500G 5KG,08061000,,,1102,UN10,1.0,UN10,45.0,,,,,,0.0,0,0,005,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001583550010001695851862739373,0,1,00,55,1,169585,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"1059,00","0,00","0,00","0,00",,,,,,"0,00","1059,00"
5722,7898672810064,UVA NAC VITORIA DIRECT 10X500 5KG,08061000,,,1102,KG10,1.0,KG10,60.0,,,,,,0.0,0,0,006,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001583550010001695851862739373,0,1,00,55,1,169585,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"1059,00","0,00","0,00","0,00",,,,,,"0,00","1059,00"
8124,7898954999203,UVA NAC ITALIA 10X500G 5KG,08061000,,,1102,UN10,1.0,UN10,65.0,,,,,,0.0,0,0,007,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001583550010001695851862739373,0,1,00,55,1,169585,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"1059,00","0,00","0,00","0,00",,,,,,"0,00","1059,00"
5866,8000000058669,PERA IMP PACKHAMS OFF FRUITS T120,08083000,,,1102,KG18,1.0,KG18,160.0,,,,,,0.0,0,0,008,,240,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240714456704001583550010001695851862739373,0,1,00,55,1,169585,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"1059,00","0,00","0,00","0,00",,,,,,"0,00","1059,00"
7466,,ALHO NR 4 10KG,07032090,,,1102,KG10,2.0,KG10,360.0,,,,,,0.0,0,0,001,,020,,330.01,"12,00",39.6,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240723179971000146550010000984861644681709,0,1,00,55,1,98486,26/07/2024,0,,,,,,,,,,,"125,40",,,,,,,"1660,00","0,00","0,00","0,00",,,,,,"0,00","1660,00"
2409,8000000024091,ALHO NR 7 10KG,07032090,,,1102,KG10,3.0,KG10,780.0,,,,,,0.0,0,0,002,,020,,715.03,"12,00",85.8,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240723179971000146550010000984861644681709,0,1,00,55,1,98486,26/07/2024,0,,,,,,,,,,,"125,40",,,,,,,"1660,00","0,00","0,00","0,00",,,,,,"0,00","1660,00"
2455,8000000024558,CEBOLA NAC CX 2 20KG,07031019,,,1102,KG20,4.0,KG20,240.0,,,,,,0.0,0,0,003,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240723179971000146550010000984861644681709,0,1,00,55,1,98486,26/07/2024,0,,,,,,,,,,,"125,40",,,,,,,"1660,00","0,00","0,00","0,00",,,,,,"0,00","1660,00"
2455,8000000024558,CEBOLA NAC CX 3 20KG,07031019,,,1102,KG20,3.0,KG20,210.0,,,,,,0.0,0,0,004,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240723179971000146550010000984861644681709,0,1,00,55,1,98486,26/07/2024,0,,,,,,,,,,,"125,40",,,,,,,"1660,00","0,00","0,00","0,00",,,,,,"0,00","1660,00"
2455,8000000024558,CEBOLA NAC CX 4 20KG,07031019,,,1102,KG20,1.0,KG20,70.0,,,,,,0.0,0,0,005,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240723179971000146550010000984861644681709,0,1,00,55,1,98486,26/07/2024,0,,,,,,,,,,,"125,40",,,,,,,"1660,00","0,00","0,00","0,00",,,,,,"0,00","1660,00"
2417,8000000024176,BANANA MACA EXTRA,08039000,,,1102,KG16,1.0,KG16,150.0,,,,,,28.5,0,0,001,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240737848488000111550000002608601301183306,0,1,00,55,0,260860,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"150,00","0,00","0,00","28,50",,,,,,"0,00","121,50"
2412,8000000024121,BATATA ESPECIAL,07019000,1708800,,1102,KG25,5.0,KG25,575.0,,,,,,0.0,0,0,001,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240726884254000103550020000360371056745421,0,1,00,55,2,36037,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"575,00","0,00","0,00","0,00",,,,,,"0,00","575,00"
2432,8000000024329,LIMAO   SC 20 KG,08053000,,,1102,KG20,3.0,KG20,135.0,,,,,,0.0,0,0,001,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,99,0.0,0.0,0.0,99,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240726922302000100550010001176251585654648,0,1,00,55,1,117625,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"768,60","0,00","0,00","0,00",,,,,,"0,00","768,60"
2421,8000000024213,ponkan   CX 20 KG,08029000,,,1102,KG20,2.0,KG20,160.0,,,,,,0.0,0,0,002,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240726922302000100550010001176251585654648,0,1,00,55,1,117625,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"768,60","0,00","0,00","0,00",,,,,,"0,00","768,60"
2441,8000000024411,LARANJA   SC 16 KG,08051000,,,1102,KG16,8.0,KG16,473.6,,,,,,0.0,0,0,003,,040,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240726922302000100550010001176251585654648,0,1,00,55,1,117625,26/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"768,60","0,00","0,00","0,00",,,,,,"0,00","768,60"
7110,,OVOS MATILDE EXTRA BR. - CX 360 OVOS - 30 DUZIA,04072100,,,1102,UN36,8.0,UN36,1280.0,,,,,,0.0,0,0,001,,102,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240733127342000126550010000002171209103678,0,1,00,55,1,217,21/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"1820,00","0,00","0,00","0,00",,,,,,"0,00","1820,00"
3289,,OVOS MATILDE EXTRA VM. - CX 360 OVOS - 30 DUZIA,04072100,,,1102,UN36,3.0,UN36,540.0,,,,,,0.0,0,0,002,,102,,0.0,"0,00",0.0,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240733127342000126550010000002171209103678,0,1,00,55,1,217,21/07/2024,0,,,,,,,,,,,"0,00",,,,,,,"1820,00","0,00","0,00","0,00",,,,,,"0,00","1820,00"
28149,7896110012186,PAPEL TOALHA SNOB BCO 100FL 2UN,48189090,2004700,,1102,UN16,3.0,UN16,198.51,,,,,,0.0,0,0,001,,020,,114.92,"19,00",21.83,0,0,,0,0.0,0.0,50,0.0,1.65,3.28,50,198.51,7.6,15.09,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
16871,7891200294466,COLA SUPER BONDER 3GR CARTELA,35061010,2806300,,1102,UN12,2.0,UN12,93.92,,,,,,0.0,0,0,002,,020,,54.37,"19,00",10.33,0,0,,0,0.0,0.0,50,0.0,1.65,1.55,50,93.92,7.6,7.14,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
10939,7898543380603,COLA TEKBOND 20GR 793 INSTANTANEA,35061010,2806300,,1102,UN10,1.0,UN10,51.58,,,,,,0.0,0,0,003,,120,,29.86,"19,00",5.67,0,0,,0,0.0,0.0,50,0.0,1.65,0.85,50,51.58,7.6,3.92,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
3960,7896552905329,COCO RALADO ADELCOCO 100GR ADOC,08011100,,,1102,UN24,1.0,UN24,59.53,,,,,,0.0,0,0,004,,020,,34.46,"19,00",6.55,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
15086,7891000247624,BISC COOKIES NESTLE 60GR NEGRESCO CH/BAU,19053100,1705300,,1102,UN52,1.0,UN52,127.33,,,,,,0.0,0,0,005,,020,,73.71,"19,00",14.0,0,0,,0,0.0,0.0,50,0.0,1.65,2.1,50,127.33,7.6,9.68,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
29934,7898331013232,GELATINA FLEISCHMANN 24GR S/SAB INCOLOR GRAN FINALE,21069029,0301300,,1102,UN30,1.0,UN30,170.3,,,,,,0.0,0,0,006,,020,,98.59,"19,00",18.73,0,0,,0,0.0,0.0,50,0.0,1.65,2.81,50,170.3,7.6,12.94,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
14023,7896434920471,DOCE LEITE TRIANGULO 400GR POTE,19019090,1704600,,1102,UN12,1.0,UN12,60.56,,,,,,0.0,0,0,007,,020,,35.06,"19,00",6.66,0,0,,0,0.0,0.0,50,0.0,1.65,1.0,50,60.56,7.6,4.6,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
32464,7896068426967,"COBERTURA P/SORV MARVI 1,01KG CHOCOLATE",18069000,1700400,,1102,UN,6.0,UN,81.42,,,,,,0.0,0,0,008,,020,,47.13,"19,00",8.95,0,0,,0,0.0,0.0,50,0.0,1.65,1.34,50,81.42,7.6,6.19,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
32465,7896068426981,COBERTURA P/SORV MARVI 1KG CARAMELO,21069090,0301300,,1102,UN,6.0,UN,70.98,,,,,,0.0,0,0,009,,020,,41.08,"19,00",7.81,0,0,,0,0.0,0.0,50,0.0,1.65,1.17,50,70.98,7.6,5.39,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
32466,7896068426974,COBERTURA P/SORV MARVI 1KG MORANGO,21069090,0301300,,1102,UN,6.0,UN,70.98,,,,,,0.0,0,0,010,,020,,41.08,"19,00",7.81,0,0,,0,0.0,0.0,50,0.0,1.65,1.17,50,70.98,7.6,5.39,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
24514,7894904271535,MARGARINA DELICIA 250GR CREM 77% LIP,15171000,1702600,,1102,UN24,3.0,UN24,198.81,,,,,,0.0,0,0,011,,020,,115.97,"12,00",13.92,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
23895,7894904271528,MARGARINA DELICIA 500GR CREM 77% LIP,15171000,1702600,,1102,UN12,3.0,UN12,185.79,,,,,,0.0,0,0,012,,020,,108.38,"12,00",13.01,0,0,,0,0.0,0.0,73,0.0,0.0,0.0,73,0.0,0.0,0.0,,32832605000135,VALE ATACADAO LTDA,GO,107528835,5210901,VAREJAO PAI & FILHO,RUA ABILIO NEVES QUADRA 4 LOTE 1 SALA 2,,,,52240729460170000130550010016940681691202521,0,1,00,55,1,1694068,25/07/2024,0,,,,,,,,,,,"296,45",,,,,,,"2922,63","0,00","0,00","0,00",,,,"36,14","166,47","0,00","2922,63"
